vehicle_count,queue_length,traffic_density,avg_speed,waiting_time,green_signal_ratio,monsoon_active,peak_hour,congestion_delay_sec
65,779.6,23.79,14.73,182.42,0.7426,0,0,71.034
123,1000.0,329.7,5.84,281.88,0.285,1,1,326.574
165,729.55,29.79,53.13,292.69,0.4974,0,0,76.231
402,1000.0,165.63,17.44,379.63,0.2366,1,0,275.23
581,1000.0,347.06,12.11,600.0,0.3164,0,1,380.581
202,465.42,20.6,24.31,600.0,0.2084,0,1,186.248
255,253.94,266.02,12.62,326.85,0.3739,1,0,180.493
112,1000.0,459.08,8.37,600.0,0.1733,1,1,400.0
543,1000.0,303.63,5.0,325.36,0.653,1,1,400.0
422,654.76,140.92,36.3,594.7,0.8232,0,0,182.736
448,540.32,205.25,13.04,268.65,0.684,0,0,183.305
416,717.36,151.32,50.82,173.65,0.4127,0,0,91.642
169,622.2,167.47,45.61,258.74,0.8334,0,0,81.609
144,560.66,261.14,21.36,371.83,0.8798,0,0,159.681
457,119.63,351.32,21.3,310.77,0.7373,1,0,200.698
85,410.69,114.13,34.51,57.43,0.6979,0,0,26.972
47,80.31,121.59,44.51,240.98,0.4221,0,0,15.0
168,114.03,252.46,26.1,314.13,0.8496,0,0,128.055
355,446.47,162.23,42.17,432.31,0.5645,0,0,163.716
380,79.06,198.95,13.86,553.34,0.6572,0,0,180.783
520,789.86,31.59,28.49,536.47,0.3232,0,0,233.963
185,570.44,45.67,6.33,314.0,0.2245,1,0,203.426
161,536.02,151.73,59.75,368.39,0.9257,0,0,131.92
205,170.34,247.74,25.0,428.85,0.6185,0,0,156.64
375,708.45,103.9,37.17,508.87,0.6465,0,0,183.286
129,605.17,381.77,21.55,429.33,0.2439,1,0,253.855
711,1000.0,415.32,5.0,600.0,0.3537,1,1,400.0
263,720.57,287.37,5.64,269.08,0.4045,1,0,278.307
412,439.76,239.2,19.66,521.09,0.8106,0,0,222.971
444,460.16,81.57,41.38,409.97,0.5136,0,0,152.67
241,627.42,109.66,41.77,129.32,0.4568,0,0,74.57
382,671.61,40.98,14.63,359.92,0.3128,0,0,134.291
206,279.09,114.29,29.74,193.82,0.4788,0,0,52.795
693,1000.0,31.78,15.6,246.12,0.3326,0,1,197.545
612,788.62,436.57,15.07,600.0,0.5525,1,1,400.0
273,247.12,240.98,24.8,402.11,0.8285,0,0,133.846
119,297.82,67.38,53.22,600.0,0.4488,0,0,122.174
448,451.54,191.27,21.55,580.12,0.4863,1,0,269.867
504,299.93,199.62,26.55,244.0,0.8742,0,0,153.767
295,645.57,241.84,40.64,140.02,0.465,0,0,98.735
840,1000.0,500.0,18.83,184.14,0.4763,1,1,374.463
253,764.0,64.19,29.96,540.6,0.2857,0,0,180.921
187,107.98,84.8,10.6,246.95,0.5151,0,0,65.355
378,935.08,412.95,5.89,380.42,0.2794,0,1,360.201
44,126.2,35.36,21.35,410.91,0.372,0,0,80.662
267,376.93,238.77,48.18,58.1,0.3799,0,0,56.771
364,310.79,47.92,41.34,422.48,0.5412,0,0,92.93
69,570.15,147.51,22.31,494.51,0.4042,0,0,150.904
152,655.97,170.33,5.31,453.8,0.7968,0,0,206.512
540,400.06,329.57,25.55,430.05,0.4015,0,1,242.261
416,199.48,43.58,38.64,93.75,0.231,0,0,43.0
492,338.26,248.46,47.26,177.17,0.5017,0,0,108.963
236,421.27,397.23,24.95,312.91,0.2069,0,1,214.19
695,1000.0,372.79,10.83,446.98,0.2315,0,1,385.355
98,442.99,296.36,44.37,101.81,0.2851,0,0,69.457
123,1000.0,410.23,18.33,600.0,0.5642,0,1,322.662
364,779.73,249.32,39.2,227.54,0.4978,0,0,179.151
237,353.06,180.81,24.74,330.56,0.1964,0,0,128.252
424,676.84,255.13,49.3,194.19,0.545,0,0,142.207
149,620.19,312.25,14.7,290.07,0.3465,0,0,191.742
118,159.69,194.1,17.24,421.22,0.7252,0,0,95.606
276,712.56,75.45,16.85,75.23,0.892,0,0,60.607
78,565.42,112.21,31.55,322.13,0.3041,1,0,155.734
145,761.09,293.96,30.99,361.22,0.3858,1,0,252.511
100,542.11,289.04,18.57,382.52,0.715,0,0,178.972
176,939.5,96.48,8.84,575.07,0.6472,1,0,296.504
389,631.19,277.82,6.78,491.33,0.8097,0,0,256.494
79,671.69,83.77,42.89,418.02,0.6828,0,0,136.209
310,390.64,177.47,21.92,551.55,0.3213,1,0,263.847
324,741.04,266.38,45.19,587.71,0.7534,0,0,171.949
442,1000.0,434.07,28.23,600.0,0.2366,0,1,363.851
266,894.51,218.11,31.65,362.6,0.2576,1,0,224.208
547,1000.0,419.05,15.4,600.0,0.629,0,1,378.386
437,137.46,265.8,46.5,222.36,0.5938,0,0,97.587
103,301.08,276.37,31.23,588.08,0.4374,0,0,208.837
442,910.88,338.66,28.82,120.42,0.37,1,0,219.53
47,701.1,122.03,35.35,158.76,0.2488,0,0,65.313
407,1000.0,37.91,20.64,188.46,0.4617,1,1,225.401
252,379.0,55.75,24.57,509.25,0.8237,0,0,150.53
107,253.21,32.89,43.68,266.12,0.7004,0,0,37.369
67,440.21,86.02,35.77,483.87,0.7094,0,0,97.075
60,327.02,24.67,59.93,334.59,0.5957,0,0,50.918
39,710.45,88.39,8.53,247.86,0.2118,0,0,105.61
291,503.64,170.17,39.37,534.73,0.5087,0,0,162.826
158,664.61,71.59,10.16,477.07,0.1759,0,1,237.941
704,702.13,154.53,34.64,600.0,0.1991,0,1,329.37
481,807.15,72.36,52.3,523.92,0.3169,0,0,188.5
170,693.77,46.99,25.16,147.53,0.8525,1,0,97.467
99,320.71,263.36,20.35,242.2,0.3364,1,0,145.675
331,796.05,415.8,24.61,197.38,0.3684,0,1,218.444
417,595.29,273.63,23.26,342.93,0.8012,1,0,218.691
316,702.37,408.43,8.21,600.0,0.5294,1,1,384.396
70,627.88,309.55,52.14,65.31,0.297,0,0,49.014
730,465.59,310.26,20.36,104.13,0.3973,0,1,207.969
427,733.85,33.69,10.88,600.0,0.554,0,1,275.249
194,400.66,73.62,41.72,421.93,0.487,0,0,121.445
470,425.23,187.83,6.45,261.77,0.3521,0,0,181.694
434,672.23,271.83,26.83,222.52,0.6623,1,0,204.907
246,591.19,234.18,28.61,183.1,0.4902,0,0,116.437
180,160.39,54.53,38.27,68.46,0.5621,0,0,15.0
272,389.98,352.61,9.25,307.67,0.2863,1,0,236.366
135,641.53,147.09,48.06,374.38,0.8592,0,0,113.707
266,753.38,257.77,42.5,552.96,0.8382,0,0,212.229
123,77.32,161.13,44.26,326.04,0.422,0,0,55.832
333,137.54,81.24,21.11,117.11,0.4054,1,0,96.346
367,1000.0,143.55,26.78,195.02,0.332,1,0,213.997
466,168.41,72.55,34.15,454.6,0.587,0,0,143.015
424,1000.0,104.96,11.95,366.27,0.3469,1,0,254.512
103,1000.0,500.0,5.0,600.0,0.455,1,1,400.0
120,134.19,116.16,28.68,249.06,0.8998,0,0,15.0
263,134.21,63.34,46.71,69.42,0.338,0,0,25.179
153,831.47,121.29,22.99,533.34,0.3533,0,0,240.686
26,233.18,201.42,46.11,211.44,0.2712,0,0,59.537
399,654.09,94.03,25.85,71.75,0.4028,1,0,121.838
200,328.4,31.53,16.0,379.12,0.8298,1,0,142.558
48,460.54,249.31,5.42,477.93,0.2199,0,0,202.293
262,666.33,80.13,28.86,325.88,0.6144,0,0,124.748
460,512.3,298.3,25.13,352.86,0.4634,0,0,205.087
358,82.87,24.83,12.01,267.57,0.4109,0,0,101.619
100,477.74,197.36,47.95,461.3,0.32,0,0,121.669
258,712.27,275.4,38.79,481.35,0.8053,1,0,237.016
466,216.28,52.47,11.08,450.28,0.7662,0,0,119.918
45,621.7,187.51,16.87,41.56,0.2252,0,0,100.594
329,490.63,130.51,42.83,310.19,0.6017,0,0,91.448
377,54.73,129.39,59.65,473.69,0.4785,0,0,106.796
377,706.37,274.05,55.29,168.48,0.2109,0,0,132.11
92,371.9,278.75,56.98,189.7,0.3987,0,0,63.175
470,208.65,55.38,29.05,523.38,0.3391,0,0,177.585
168,110.02,192.88,60.33,509.81,0.7102,0,0,117.449
71,589.32,76.04,16.13,600.0,0.3851,0,1,216.945
56,288.54,19.48,10.21,307.57,0.7854,0,0,78.3
239,288.01,51.4,43.91,99.43,0.8775,0,0,15.0
61,1000.0,279.81,20.15,56.51,0.3494,0,1,182.501
421,512.77,234.28,45.55,441.54,0.5608,0,0,173.301
419,141.06,148.84,39.08,487.07,0.8866,0,0,135.311
29,793.71,349.06,30.33,286.74,0.3178,1,0,201.077
624,1000.0,342.11,15.45,472.34,0.1858,0,1,372.301
499,417.24,59.41,20.85,515.8,0.5501,0,0,191.553
34,850.05,69.99,44.13,140.4,0.5504,0,0,50.207
626,676.75,366.05,12.09,104.3,0.6099,1,1,276.945
498,99.34,109.26,14.22,556.03,0.5203,0,0,190.898
387,100.94,12.6,16.69,331.85,0.4935,1,0,146.748
249,427.38,23.01,31.57,493.04,0.5268,1,0,193.421
462,413.25,120.56,56.95,534.43,0.5302,0,0,166.07
612,187.61,251.04,27.65,600.0,0.6016,0,1,262.263
167,478.05,212.98,45.74,305.93,0.6517,0,0,94.939
128,776.99,217.09,48.66,406.77,0.736,0,0,165.051
454,1000.0,500.0,6.06,600.0,0.2235,1,1,400.0
199,744.2,354.97,22.21,549.6,0.8107,1,0,264.904
170,586.04,121.76,39.46,105.88,0.8511,0,0,33.185
101,600.12,164.71,57.05,424.04,0.8923,0,0,111.783
435,415.33,68.55,5.56,508.85,0.9292,0,0,181.441
376,339.44,297.38,57.99,229.22,0.6925,0,0,80.846
185,285.69,165.98,43.71,436.0,0.6533,0,0,127.356
202,227.32,121.41,5.0,286.1,0.1915,0,1,142.074
81,496.15,228.1,34.42,75.46,0.3907,0,0,69.952
69,431.23,145.16,8.79,41.19,0.7443,0,0,71.255
342,144.67,312.36,37.76,333.66,0.4455,0,0,146.038
68,238.54,32.42,29.69,57.45,0.6604,0,0,15.0
513,602.74,100.7,48.64,383.4,0.5862,0,0,160.104
150,340.34,363.79,25.11,248.42,0.5799,1,0,209.471
33,348.82,144.16,47.96,35.55,0.4515,0,0,15.0
711,313.53,150.11,15.27,262.4,0.624,0,1,205.007
331,302.01,276.71,32.01,600.0,0.2681,0,1,287.216
191,590.82,212.14,49.91,264.03,0.7414,0,0,86.23
77,93.34,37.16,42.83,425.02,0.2273,0,0,67.872
519,500.39,122.2,10.83,600.0,0.5951,0,1,311.547
293,1000.0,151.46,34.22,600.0,0.5441,0,1,288.978
427,396.92,78.58,53.85,389.27,0.9025,0,0,84.684
318,496.32,115.13,52.87,472.68,0.2935,0,0,147.796
458,499.58,115.54,5.56,382.07,0.7739,0,0,201.323
533,524.35,442.33,20.41,526.42,0.3097,1,1,368.816
378,443.53,232.34,10.84,60.6,0.3598,1,0,161.463
327,326.48,129.55,32.22,555.67,0.3404,0,0,160.783
242,217.99,67.07,45.49,524.62,0.7038,0,0,124.223
545,389.19,206.63,16.45,600.0,0.6525,0,1,315.866
317,498.42,64.96,18.31,394.13,0.6551,0,0,154.513
23,138.93,289.01,30.49,368.0,0.4015,0,0,125.033
559,274.7,95.24,13.56,140.91,0.3767,0,1,138.259
139,460.29,260.19,37.89,211.27,0.3677,0,0,83.996
272,526.32,256.71,7.25,235.92,0.2404,1,0,209.034
68,503.5,256.97,27.06,506.06,0.7106,0,0,176.609
33,66.42,270.36,38.19,380.13,0.2751,0,0,101.213
28,558.78,230.83,59.74,244.93,0.6229,0,0,38.366
91,666.35,187.69,34.62,215.21,0.4838,0,0,94.163
48,1000.0,179.59,11.9,600.0,0.1934,1,1,337.732
86,655.95,202.42,56.28,442.78,0.3941,0,0,138.177
464,870.74,22.98,23.17,600.0,0.1829,1,1,323.84
216,161.38,155.03,27.04,260.34,0.6719,1,0,133.513
520,342.75,238.37,34.78,307.56,0.6779,0,0,129.686
434,358.12,186.38,20.66,356.47,0.85,0,0,183.861
84,700.09,84.92,39.35,138.08,0.403,0,0,27.93
353,518.88,433.03,31.59,412.49,0.2446,0,1,278.411
225,263.48,13.34,58.22,303.03,0.5301,0,0,61.018
180,723.51,281.74,14.92,438.69,0.7456,0,0,197.884
439,571.42,422.88,7.82,450.9,0.4672,1,1,395.546
368,762.08,63.61,32.7,125.7,0.8945,1,0,121.368
339,283.68,27.82,53.18,289.58,0.2539,0,0,67.479
184,732.08,271.29,45.66,342.83,0.7205,0,0,156.734
334,273.02,39.22,6.68,421.13,0.6481,1,0,190.474
153,601.55,297.37,45.01,513.03,0.3809,0,0,179.931
428,488.36,139.09,33.24,155.84,0.354,0,0,101.494
466,1000.0,154.47,16.48,345.35,0.4743,1,0,268.553
168,857.52,191.92,18.22,282.53,0.4359,0,0,158.953
427,631.78,160.57,21.3,427.42,0.4478,0,0,211.783
392,137.19,131.79,32.8,558.88,0.7084,0,0,154.189
441,956.6,370.56,5.19,536.29,0.1897,1,1,400.0
62,740.93,108.99,32.28,485.93,0.7265,0,0,143.406
627,1000.0,28.28,5.0,55.66,0.4218,0,1,166.356
328,1000.0,403.37,16.49,600.0,0.2378,0,1,369.408
112,618.68,170.81,61.37,515.87,0.6976,0,0,136.146
333,289.41,216.13,45.4,102.25,0.4607,0,0,86.115
236,184.91,163.33,8.79,401.3,0.287,0,0,179.904
65,395.3,245.06,28.16,314.2,0.6367,1,0,152.799
470,616.15,77.88,16.99,600.0,0.4232,0,0,239.685
143,599.5,341.34,19.53,208.7,0.3811,1,0,183.806
271,121.54,179.47,14.78,364.34,0.5233,1,0,185.317
536,1000.0,388.19,35.25,541.1,0.4097,0,1,322.416
71,86.05,259.46,7.92,164.33,0.7183,0,0,61.479
385,369.35,223.54,56.38,460.65,0.5338,0,0,126.736
353,411.47,146.19,46.75,474.85,0.5721,0,0,146.996
269,419.85,16.08,26.71,353.64,0.5932,0,0,110.762
295,144.45,99.92,52.96,554.22,0.8462,0,0,97.719
723,1000.0,411.73,11.36,600.0,0.2034,1,1,400.0
468,720.0,98.93,44.83,520.19,0.6551,0,0,198.61
72,549.06,39.97,45.07,110.03,0.2188,0,0,23.553
307,1000.0,240.11,11.53,600.0,0.2935,0,1,327.867
418,469.63,81.11,5.3,332.42,0.5593,0,1,194.444
474,160.68,100.91,53.97,363.69,0.4669,0,0,111.332
431,101.26,143.55,18.84,600.0,0.2176,0,0,216.73
207,613.95,43.94,52.09,154.07,0.5871,0,0,38.918
460,224.65,56.02,13.98,134.94,0.5307,1,0,109.62
197,760.94,66.52,28.92,537.51,0.8842,0,0,152.311
240,1000.0,332.47,10.94,62.75,0.6466,1,1,228.015
296,847.59,358.1,20.31,132.78,0.3805,1,0,206.369
177,519.68,110.08,37.06,201.12,0.7775,1,0,116.097
316,598.66,222.59,17.61,470.69,0.5548,0,0,201.537
233,386.16,65.53,35.75,317.71,0.5532,0,0,76.159
687,757.14,313.55,12.78,428.09,0.2096,0,1,324.206
508,669.86,50.25,11.59,533.2,0.8048,0,0,215.015
147,241.8,235.81,19.44,427.43,0.6333,0,0,162.518
441,1000.0,356.2,20.58,600.0,0.6713,0,1,340.193
393,589.07,222.57,41.0,220.17,0.7802,0,0,111.055
89,638.02,15.32,19.69,498.11,0.5407,0,0,131.914
399,239.64,240.89,56.84,161.26,0.808,0,0,73.314
470,318.3,105.53,9.92,600.0,0.3217,1,1,307.339
155,197.89,243.37,31.78,309.63,0.6086,0,1,114.739
442,502.67,233.01,7.31,479.37,0.2738,0,0,236.896
243,153.21,187.66,46.63,581.12,0.4197,0,0,158.794
156,1000.0,343.22,13.26,257.52,0.6134,0,1,265.863
110,796.62,205.26,34.16,151.9,0.2275,0,0,99.39
641,136.33,321.23,31.49,124.89,0.5923,0,1,168.105
717,985.35,144.64,25.24,389.73,0.1764,0,1,299.939
217,340.16,148.01,16.72,333.26,0.6602,1,0,194.537
60,301.93,155.46,43.68,82.07,0.6535,0,0,15.0
70,332.36,222.76,18.53,115.72,0.2398,1,0,145.355
315,678.75,216.7,8.45,264.12,0.7716,0,0,191.197
207,755.21,182.59,39.96,143.1,0.2708,0,0,87.841
241,82.87,218.91,58.96,452.7,0.783,0,0,104.244
305,453.14,75.47,6.11,347.06,0.6411,0,1,175.116
394,666.55,176.45,25.98,97.42,0.4953,0,1,153.869
542,812.8,433.27,32.37,210.22,0.6485,0,1,257.079
281,110.68,71.94,39.87,220.72,0.6368,0,0,34.78
92,688.4,53.16,30.39,111.05,0.864,0,0,69.547
434,1000.0,348.58,11.02,255.35,0.5945,0,1,291.743
231,335.92,63.34,16.9,155.27,0.6806,0,0,66.175
274,685.13,137.97,25.14,286.05,0.9318,0,0,141.726
125,1000.0,336.06,24.73,565.86,0.4102,0,1,314.279
156,1000.0,270.75,8.51,600.0,0.3854,1,1,392.735
443,1000.0,406.48,18.77,600.0,0.61,0,1,382.089
234,1000.0,485.92,13.78,600.0,0.4996,1,1,400.0
339,484.97,156.14,15.97,142.59,0.3037,0,0,123.591
320,434.2,432.15,29.03,461.54,0.3154,0,1,266.673
127,538.79,95.43,36.79,458.46,0.6325,0,0,148.561
318,162.68,76.0,36.39,373.94,0.2013,0,0,109.608
207,327.03,254.17,21.93,129.79,0.5625,1,0,112.401
93,418.89,175.26,23.64,461.25,0.3479,0,0,148.431
395,497.47,107.08,23.83,140.53,0.3533,1,0,137.733
226,326.87,152.11,33.05,231.04,0.823,1,0,141.058
484,254.81,101.39,30.27,466.75,0.4082,1,0,194.676
110,1000.0,102.07,31.31,600.0,0.7981,1,0,225.381
676,818.42,170.46,10.7,600.0,0.4099,0,1,362.888
437,343.99,268.51,46.14,600.0,0.847,0,0,230.37
73,686.67,261.56,25.18,273.24,0.6839,0,0,113.869
278,935.69,207.61,11.66,289.03,0.4894,1,0,276.338
343,193.75,181.06,7.12,130.38,0.215,1,0,137.42
241,440.78,18.23,53.63,303.26,0.8529,0,0,26.158
215,385.3,186.3,24.02,436.87,0.6758,1,0,170.915
503,487.81,176.6,48.62,69.25,0.2918,0,0,84.752
355,759.8,288.18,21.46,211.63,0.8343,1,0,200.86
510,59.78,106.64,51.29,519.46,0.5503,0,0,136.221
431,445.52,292.92,35.14,130.09,0.2127,0,0,120.094
382,286.35,248.85,38.96,196.0,0.3994,0,0,86.196
543,1000.0,69.82,5.0,600.0,0.589,1,1,381.197
310,194.45,345.83,28.85,227.0,0.5176,1,0,156.007
766,1000.0,115.64,21.98,600.0,0.5934,0,1,356.093
337,615.06,362.36,11.94,208.51,0.4706,1,0,246.288
52,207.33,184.53,11.99,171.72,0.2984,0,0,73.221
293,669.73,137.79,22.86,134.78,0.3479,0,0,105.667
74,77.58,144.78,7.94,66.77,0.8353,0,0,15.0
480,465.88,180.09,37.29,286.47,0.335,0,0,159.395
346,396.68,261.41,33.58,426.64,0.8964,0,0,165.53
273,73.54,250.41,51.37,312.15,0.4136,0,0,95.45
108,316.84,159.47,23.14,264.15,0.8394,1,0,108.397
260,108.71,252.96,41.9,139.93,0.2661,0,0,63.25
190,818.91,197.82,26.4,394.14,0.5907,1,0,200.394
368,614.09,130.66,40.67,174.49,0.236,0,0,91.434
518,220.19,130.15,13.03,88.09,0.285,0,1,158.537
256,183.63,331.86,16.96,577.96,0.8322,1,0,242.403
138,679.57,179.53,10.87,556.94,0.3209,0,0,227.973
462,356.22,188.87,25.02,241.72,0.6121,0,1,145.596
242,397.42,250.73,13.93,167.68,0.5958,1,0,145.438
681,936.44,392.08,20.34,600.0,0.5433,0,1,372.084
434,101.49,72.4,59.74,269.72,0.4636,0,0,50.986
634,1000.0,260.28,17.85,600.0,0.6504,1,1,391.619
164,101.13,162.97,13.05,261.5,0.7894,1,0,119.107
38,986.86,39.94,20.62,112.84,0.8568,1,0,118.146
483,313.64,115.31,40.75,357.49,0.3166,0,0,157.731
510,225.29,321.26,32.92,88.29,0.3694,1,0,158.156
76,429.58,111.14,31.55,306.42,0.7995,1,0,103.944
341,1000.0,294.02,15.07,343.06,0.6832,1,0,259.744
220,585.7,358.21,37.52,569.3,0.4644,1,0,251.503
140,167.13,112.17,7.81,327.79,0.383,0,1,150.915
760,1000.0,243.04,7.92,600.0,0.3615,1,1,400.0
469,155.17,48.95,7.38,30.3,0.6093,0,0,73.547
479,89.65,213.1,22.1,568.05,0.5206,0,0,235.226
91,82.06,161.41,28.69,224.91,0.5043,0,0,52.06
262,939.72,232.58,11.33,160.93,0.4383,1,0,211.855
772,317.25,327.1,5.0,146.69,0.3943,0,1,248.003
349,184.91,218.17,5.29,506.81,0.3104,0,0,186.468
240,1000.0,196.17,35.5,63.54,0.3441,1,0,152.477
286,531.46,255.29,45.04,399.38,0.6898,0,0,145.513
38,260.58,287.89,44.6,212.32,0.8361,0,0,35.185
297,657.21,257.91,29.24,466.68,0.361,1,0,270.588
668,386.84,33.45,24.25,600.0,0.6387,0,1,243.665
22,390.79,216.41,7.78,187.31,0.6504,0,0,92.999
94,287.44,276.32,54.85,363.56,0.908,0,0,59.886
253,548.17,173.11,27.22,232.19,0.4674,0,0,122.598
273,580.02,204.81,31.23,343.65,0.7035,0,0,176.372
180,327.59,115.04,56.56,79.13,0.6065,0,0,15.0
32,156.85,146.81,15.58,145.92,0.8619,0,0,52.489
402,324.18,222.93,22.61,505.72,0.2464,0,0,199.9
126,583.36,262.91,51.94,241.27,0.2409,0,0,112.798
315,938.61,57.68,20.78,30.89,0.8196,1,0,112.66
308,597.21,15.11,28.72,223.27,0.2403,0,0,86.423
238,783.8,123.83,59.68,394.16,0.8334,0,0,123.528
324,876.58,153.59,36.91,557.27,0.2661,1,0,288.75
375,1000.0,296.85,33.87,477.17,0.2692,1,0,284.984
291,527.45,12.67,15.75,439.72,0.4494,0,0,162.325
269,313.09,295.62,35.73,585.0,0.6989,1,0,205.999
241,682.83,224.71,28.57,412.81,0.6042,1,0,203.833
355,357.71,293.7,24.94,579.86,0.632,0,1,298.445
240,105.25,164.5,7.09,337.67,0.631,0,0,118.934
396,495.27,376.96,22.05,600.0,0.4441,0,1,299.295
213,307.36,141.14,16.65,29.29,0.5768,0,0,57.593
185,1000.0,166.75,34.99,541.09,0.3607,0,1,238.46
377,310.57,186.63,33.43,496.52,0.6618,0,0,178.957
80,73.44,170.33,25.16,50.93,0.8507,1,0,52.999
425,950.68,135.39,11.63,504.38,0.9211,1,0,281.039
527,920.11,445.36,17.29,600.0,0.2111,0,1,400.0
42,275.48,270.36,22.92,335.96,0.5377,1,0,135.37
359,258.31,65.83,53.23,509.82,0.6296,0,0,115.238
180,138.36,214.88,37.7,119.0,0.6908,0,0,55.812
455,1000.0,103.05,6.86,551.09,0.4166,1,0,337.819
499,334.66,181.3,20.79,62.24,0.9319,1,0,117.796
397,786.47,78.15,21.49,54.22,0.4672,0,0,91.354
310,242.26,42.16,37.04,331.92,0.419,0,0,94.203
486,970.43,172.36,21.11,441.43,0.7789,1,0,246.7
312,55.18,181.22,6.22,402.82,0.6017,0,0,151.534
444,421.33,100.55,15.33,337.63,0.8325,0,0,153.031
91,339.73,33.17,39.98,467.35,0.2723,0,0,93.647
485,294.05,76.98,36.05,362.19,0.2368,0,0,136.945
364,1000.0,110.53,5.35,513.3,0.8347,1,0,297.991
162,823.28,222.5,23.64,103.32,0.5228,1,0,132.315
536,255.82,95.12,33.41,577.75,0.3422,0,0,196.358
337,586.28,176.81,12.42,516.18,0.6942,0,0,199.162
464,156.49,141.35,5.0,521.27,0.8535,0,0,186.232
22,748.38,86.97,22.03,219.46,0.8576,0,0,75.902
263,511.8,291.1,29.65,537.69,0.897,1,0,264.462
353,184.83,193.49,11.66,105.86,0.3122,0,0,111.251
26,333.82,248.72,38.31,78.64,0.7584,1,0,90.614
587,289.45,212.17,22.29,456.23,0.225,0,1,241.801
334,1000.0,140.64,32.63,582.46,0.4424,1,0,278.807
260,510.93,261.89,34.62,600.0,0.2536,0,1,263.146
368,162.75,296.08,20.56,335.19,0.4532,0,0,160.083
131,1000.0,207.43,20.78,600.0,0.2867,0,1,310.963
410,225.11,197.24,24.0,345.23,0.8635,0,0,146.32
461,115.76,133.26,9.81,101.46,0.9279,0,0,89.568
409,1000.0,445.6,28.77,600.0,0.2408,0,1,363.853
260,58.28,85.34,5.23,106.93,0.2779,0,0,75.927
205,665.39,154.3,51.35,408.58,0.3302,0,0,131.169
318,841.19,241.94,26.91,275.01,0.4414,0,1,250.771
438,218.1,233.15,42.09,174.92,0.8048,0,0,77.755
259,1000.0,408.1,15.8,600.0,0.5505,1,1,400.0
363,475.33,332.07,29.46,511.71,0.3811,0,1,274.67
270,792.42,313.64,5.05,600.0,0.6598,0,1,388.712
356,509.17,143.34,48.35,450.78,0.5922,0,0,164.065
398,908.56,77.36,9.37,190.59,0.7158,1,0,183.549
106,424.17,267.99,6.26,501.27,0.569,0,0,227.424
151,608.84,101.46,21.29,68.89,0.6687,0,0,35.705
71,104.68,40.6,21.4,414.95,0.4549,0,0,81.048
104,970.92,58.73,10.26,248.54,0.2299,1,0,177.31
213,188.75,143.92,42.62,190.97,0.6349,0,0,38.573
393,982.44,164.4,24.58,307.93,0.4116,1,0,248.902
455,1000.0,386.28,23.27,600.0,0.4506,1,1,400.0
76,248.35,277.95,26.68,318.39,0.4909,0,1,168.237
330,318.31,40.37,47.61,600.0,0.4978,0,0,143.278
429,1000.0,117.93,33.81,356.37,0.309,1,0,214.233
333,1000.0,390.62,29.45,273.79,0.5714,0,1,261.642
139,625.84,230.26,11.16,421.81,0.3051,0,0,206.47
381,357.22,244.99,15.54,427.23,0.2916,0,0,176.514
33,504.95,15.2,26.95,350.3,0.4259,0,0,84.439
681,413.82,431.12,12.89,173.24,0.1838,0,1,248.255
436,512.71,247.24,55.84,526.37,0.4272,0,0,160.237
480,255.23,136.72,33.04,462.16,0.7098,0,0,160.862
64,684.82,192.21,54.57,433.53,0.7597,0,0,109.849
66,563.85,84.39,27.72,424.15,0.5349,0,0,117.278
712,919.59,413.03,20.06,452.77,0.2383,1,1,400.0
254,543.41,258.04,9.08,309.53,0.8718,0,0,145.471
310,547.84,222.18,18.93,600.0,0.5842,0,1,255.334
280,171.17,17.36,51.37,116.57,0.2041,0,0,15.843
51,292.12,175.27,19.65,350.81,0.6322,1,0,156.886
325,352.81,272.76,28.11,89.38,0.8598,1,0,142.785
506,223.73,220.29,24.56,481.14,0.8517,0,0,188.709
335,844.85,202.17,34.11,91.13,0.4668,1,0,165.887
419,1000.0,465.07,25.14,600.0,0.4487,0,1,374.977
495,404.29,42.22,53.03,154.69,0.652,0,0,68.576
583,1000.0,81.45,21.71,600.0,0.529,0,1,294.556
48,714.88,81.54,42.43,404.89,0.8424,0,0,93.382
344,108.99,248.44,31.84,280.92,0.548,0,0,109.801
50,397.24,248.83,37.37,52.9,0.2399,0,0,46.188
255,1000.0,346.65,26.55,600.0,0.5365,0,1,304.132
315,212.24,258.16,10.88,264.63,0.8241,0,0,110.31
132,328.75,140.22,46.03,496.51,0.8032,0,0,99.343
41,720.5,99.99,23.96,506.2,0.2088,0,0,163.887
338,682.37,172.68,5.83,447.26,0.8586,0,0,227.551
264,1000.0,193.14,24.41,296.68,0.2337,0,1,196.111
288,1000.0,213.38,26.95,122.71,0.8683,1,0,207.327
248,333.54,75.17,25.41,508.2,0.5619,0,1,172.494
583,1000.0,195.36,36.48,481.61,0.2261,0,1,271.509
420,929.41,196.62,18.59,442.14,0.2666,1,0,269.848
62,291.45,45.67,40.23,353.25,0.3976,1,0,105.161
589,140.29,479.79,21.65,524.51,0.2684,0,1,289.833
90,183.37,21.25,23.81,302.53,0.2093,0,0,67.328
183,577.26,270.46,40.82,336.1,0.7844,0,0,125.913
204,833.52,42.37,9.65,531.82,0.2752,1,0,256.866
110,973.62,311.17,36.03,124.88,0.9343,1,0,153.307
58,268.72,173.63,28.72,37.8,0.3869,0,0,30.68
618,942.05,104.34,5.0,263.34,0.4456,0,1,291.464
